x1, v1, x2, v2, x3, v3
-0.000244889,0.000142798,-0.000488757,0.00064146,0,0.000681599,
-0.000242531,0.000251167,-0.000481321,0.000600619,0,0.000630765,
-0.000240465,9.82785e-05,-0.000475924,0.000301775,0,0.000319241,
-0.000241025,-0.00018042,-0.00047506,-0.000154227,0,-0.000151423,
-0.000246033,-0.000632632,-0.000481191,-0.000862367,0,-0.000878861,
-0.000255107,-0.000866767,-0.000494986,-0.00143007,0,-0.00147334,
-0.000266058,-0.000958718,-0.000514727,-0.00185354,0,-0.00192801,
-0.000277641,-0.000982668,-0.000538675,-0.00213259,0,-0.00223633,
-0.000291037,-0.00125234,-0.000566986,-0.00258204,0,-0.00270872,
-0.000308676,-0.00167655,-0.000601645,-0.00319031,0,-0.00333621,
-0.000331129,-0.00205007,-0.000643668,-0.00380835,0,-0.00397546,
-0.000354089,-0.0017919,-0.000689163,-0.00376982,0,-0.00396062,
-0.000372383,-0.00129721,-0.000731557,-0.00329544,0,-0.0035015,
-0.000383881,-0.000673215,-0.000765682,-0.00239744,0,-0.00259827,
-0.000388874,-0.000203611,-0.000788288,-0.00138092,0,-0.00155038,
-0.000391473,-0.000234828,-0.000801158,-0.000776336,0,-0.000894654,
-0.000395403,-0.000394957,-0.000808418,-0.00044311,0,-0.000508299,
-0.000401411,-0.000565856,-0.000813362,-0.000385337,0,-0.000412097,
-0.000409015,-0.000663076,-0.000818826,-0.000524523,0,-0.000536011,
-0.000414898,-0.000311737,-0.00082407,-0.000346454,0,-0.000363106,
-0.000415154,0.000243028,-0.000825425,0.000122002,0,9.44743e-05,
-0.000408805,0.000773981,-0.000819949,0.000787725,0,0.000759872,
-0.000398784,0.000873852,-0.000807951,0.00120569,0,0.0011954,
-0.000388956,0.000765979,-0.000792044,0.0014389,0,0.00145747,
-0.000381527,0.000497041,-0.000775078,0.00138466,0,0.00143072,
-0.000377331,0.000236697,-0.000760003,0.00112777,0,0.00118827,
-0.000374562,0.000244807,-0.00074744,0.000969179,0,0.00102678,
-0.000370257,0.000469568,-0.000735669,0.000996205,0,0.00103971,
-0.000363179,0.000692676,-0.000723033,0.00111175,0,0.00114117,
-0.000352788,0.00101008,-0.000707486,0.00147817,0,0.00150256,
-0.000339485,0.00118363,-0.000687446,0.00185764,0,0.00189099,
-0.000326534,0.000978229,-0.000664898,0.00189572,0,0.00194862,
-0.00031682,0.000664597,-0.000643256,0.00170889,0,0.00178036,
-0.000311474,0.000263761,-0.000625638,0.001229,0,0.00130677,
-0.000310681,-9.49928e-05,-0.000614867,0.000571986,0,0.000637294,
-0.000313869,-0.000409183,-0.000612686,-0.000199441,0,-0.000164924,
-0.000319844,-0.000578246,-0.000619213,-0.000878364,0,-0.000886849,
-0.000326091,-0.000481119,-0.000631724,-0.00119852,0,-0.00125149,
-0.000329298,-9.81563e-05,-0.000644862,-0.00098802,0,-0.00107332,
-0.000324899,0.000755603,-0.000650263,8.32914e-05,0,-8.14343e-06,
-0.000314104,0.000996735,-0.000644306,0.000898348,0,0.000835847,
-0.000302883,0.000869595,-0.000630269,0.00142837,0,0.00141858,
-0.000294468,0.000565989,-0.000612002,0.00160688,0,0.00165149,
-0.000289878,0.000250134,-0.000593634,0.00145134,0,0.00153218,
-0.00028936,-0.000108651,-0.00057951,0.000906246,0,0.000994513,
-0.000290934,-0.000125486,-0.000571309,0.000468667,0,0.000535871,
-0.000290859,0.000130146,-0.000566778,0.000294641,0,0.000325523,
-0.000289739,4.46252e-05,-0.000565648,-0.000100275,0,-0.00010431,
-0.00028998,-9.71175e-05,-0.000568907,-0.000438903,0,-0.000469495,
-0.000291907,-0.000233539,-0.000575647,-0.00068208,0,-0.000730039,
-0.000295434,-0.000359694,-0.000584888,-0.000857083,0,-0.000914939,
-0.000300549,-0.000492917,-0.000596141,-0.00101764,0,-0.0010808,
-0.000307049,-0.000588015,-0.000609121,-0.00114494,0,-0.00121185,
-0.000313562,-0.000502508,-0.000622478,-0.00108089,0,-0.00115115,
-0.00031816,-0.000278462,-0.00063385,-0.000815199,0,-0.000885833,
-0.000319298,6.52126e-05,-0.000640624,-0.000317019,0,-0.000380708,
-0.000317186,0.000269375,-0.00064159,0.000150799,0,0.000104353,
-0.000314448,0.000190148,-0.000638569,0.000347462,0,0.000325251,
-0.00031317,4.10391e-05,-0.000634227,0.00037285,0,0.000372843,
-0.000314275,-0.000196627,-0.000631124,0.000144171,0,0.000156041,
-0.000315431,1.03395e-05,-0.000628783,0.000247869,0,0.000258388,
-0.000312994,0.000380246,-0.000623958,0.000557103,0,0.000561257,
-0.000306663,0.000652861,-0.000615234,0.000895496,0,0.000898829,
-0.000297138,0.000911578,-0.00060173,0.00135109,0,0.00136431,
-0.000286249,0.000897811,-0.000584,0.00159883,0,0.00163196,
-0.00027575,0.000858737,-0.000563682,0.00178298,0,0.00183892,
-0.000265607,0.000843978,-0.000541543,0.00190408,0,0.0019788,
-0.00025524,0.00089396,-0.00051809,0.00200355,0,0.00208975,
-0.000244865,0.000846819,-0.000494467,0.00193405,0,0.00202446,
-0.000234749,0.000845789,-0.000471731,0.00185655,0,0.00194466,
-0.000223416,0.00103536,-0.000448712,0.00198097,0,0.0020636,
-0.000210592,0.00109388,-0.000424628,0.00203303,0,0.00211252,
-0.000198756,0.000884376,-0.000401469,0.00182672,0,0.00190619,
-0.000190856,0.000455695,-0.000382657,0.00131053,0,0.00138746,
-0.000189533,-0.000193731,-0.000372523,0.000384106,0,0.000447347,
-0.000195931,-0.000828606,-0.00037483,-0.000758326,0,-0.000727386,
-0.000208093,-0.00117483,-0.000390014,-0.00175941,0,-0.00177947,
-0.000223174,-0.00133993,-0.000416045,-0.00256637,0,-0.0026466,
-0.000238839,-0.00129702,-0.000449507,-0.00300114,0,-0.00313718,
-0.000252875,-0.00108651,-0.000485494,-0.00299258,0,-0.00316717,
-0.000264835,-0.000948284,-0.000520042,-0.00276683,0,-0.00295488,
-0.000275106,-0.000795478,-0.000550487,-0.00231307,0,-0.00249043,
-0.000284747,-0.000820045,-0.000576015,-0.00194896,0,-0.00209876,
-0.000295288,-0.000924932,-0.000598015,-0.00172398,0,-0.00184146,
-0.000307135,-0.00102649,-0.000618207,-0.00164472,0,-0.00173656,
-0.000320059,-0.00110307,-0.000638327,-0.00170867,0,-0.0017881,
-0.000333657,-0.00114472,-0.000659815,-0.00187035,0,-0.00195146,
-0.000345929,-0.000904624,-0.000681735,-0.00178002,0,-0.00187226,
-0.00035465,-0.00057067,-0.00070139,-0.00149493,0,-0.00159743,
-0.000358877,-0.000167086,-0.000716119,-0.000962594,0,-0.00106473,
-0.000358187,0.00024695,-0.000723204,-0.000224617,0,-0.000310001,
-0.000352432,0.000681551,-0.000720319,0.000695622,0,0.00064404,
-0.000343286,0.000835261,-0.000707716,0.00139426,0,0.00138902,
-0.000333142,0.000868291,-0.000687971,0.00188741,0,0.00193026,
-0.000323033,0.000842298,-0.000663745,0.00214458,0,0.00222625,
-0.00031336,0.000798905,-0.000637783,0.00218061,0,0.00228494,
-0.000304142,0.000761432,-0.000612407,0.00205042,0,0.00215987,
-0.000293501,0.00101214,-0.000587251,0.00214498,0,0.00224658,
-0.000279128,0.0013631,-0.000559852,0.00242246,0,0.00251437,
-0.00026041,0.0017259,-0.000528035,0.0028782,0,0.00296942,
-0.00023894,0.00183333,-0.000491407,0.0032217,0,0.00332609,
-0.000217037,0.00181415,-0.000451188,0.00347598,0,0.00360314,
-0.00019552,0.00178027,-0.000408327,0.00366292,0,0.00381434,
-0.000173236,0.0019381,-0.000362499,0.00397177,0,0.00414309,
-0.000148558,0.00217272,-0.000312664,0.00433125,0,0.00451823,
-0.000121302,0.00236533,-0.000258734,0.0046541,0,0.00485527,
-9.22822e-05,0.00246953,-0.000201441,0.00489169,0,0.00510713,
-6.24552e-05,0.00250418,-0.000141836,0.00503993,0,0.00526907,
-3.26583e-05,0.0024696,-8.11536e-05,0.00507217,0,0.0053124,
-3.11494e-06,0.00246162,-2.02704e-05,0.00507447,0,0.00532127,
2.57781e-05,0.00236411,3.97592e-05,0.00493106,0,0.00517938,
5.33773e-05,0.00224607,9.75823e-05,0.00470788,0,0.00495218,
7.60596e-05,0.00157121,0.000148591,0.00379821,0,0.00403074,
9.06052e-05,0.000896992,0.000187318,0.0026654,0,0.00287029,
9.75339e-05,0.000295462,0.000211682,0.00140822,0,0.00156599,
9.90744e-05,-2.53767e-05,0.000222164,0.000353154,0,0.000448763,
9.7122e-05,-0.000304667,0.00022063,-0.000595586,0,-0.000565913,
9.36788e-05,-0.000298305,0.000210554,-0.00107418,0,-0.00110254,
9.15619e-05,-0.000100682,0.000197659,-0.00107112,0,-0.00113809,
9.06176e-05,-9.28611e-05,0.000185364,-0.000979542,0,-0.00105925,
8.95888e-05,-0.000100295,0.000175085,-0.00073832,0,-0.00080883,
8.71648e-05,-0.000300228,0.000166693,-0.000665459,0,-0.000714628,
8.23781e-05,-0.000479439,0.00015867,-0.000674869,0,-0.000703178,
7.5688e-05,-0.000612838,0.000149905,-0.000786351,0,-0.000803196,
6.81921e-05,-0.000621291,0.00013982,-0.000892509,0,-0.000909972,
6.04393e-05,-0.000661596,0.000127898,-0.00109142,0,-0.00111869,
5.23618e-05,-0.000682883,0.000113623,-0.00128425,0,-0.00132623,
4.48903e-05,-0.000572724,9.81164e-05,-0.00129778,0,-0.00135444,
3.91686e-05,-0.000399647,8.34714e-05,-0.0011427,0,-0.00120824,
3.49436e-05,-0.000319951,7.07924e-05,-0.000972178,0,-0.00103712,
3.02426e-05,-0.000462806,5.9039e-05,-0.000988997,0,-0.00104577,
2.37412e-05,-0.000610269,4.67403e-05,-0.00106207,0,-0.00110992,
1.56368e-05,-0.000726603,3.32324e-05,-0.00118891,0,-0.00123276,
7.66841e-06,-0.000600208,1.93749e-05,-0.00111959,0,-0.00116564,
2.16681e-06,-0.00033007,7.48878e-06,-0.000861305,0,-0.00091077,
-4.69183e-07,-0.00012597,-1.10469e-06,-0.000572637,0,-0.000620197,
-2.44788e-06,-0.000205843,-7.63369e-06,-0.000518036,0,-0.000556829,
-6.42733e-06,-0.000443116,-1.47854e-05,-0.000675285,0,-0.000704192,
-1.2313e-05,-0.000524138,-2.3488e-05,-0.000774732,0,-0.000799588,
-1.72388e-05,-0.00030053,-3.17393e-05,-0.000599649,0,-0.000626615,
-1.8486e-05,7.21e-05,-3.64942e-05,-0.000193672,0,-0.000221867,
-1.60364e-05,0.00031524,-3.63812e-05,0.000209283,0,0.000188215,
-1.28061e-05,0.000221851,-3.31403e-05,0.000326821,0,0.000321568,
-1.08395e-05,0.000116251,-2.8904e-05,0.00037625,0,0.00038812,
-1.0103e-05,2.22439e-05,-2.46197e-05,0.000336737,0,0.000360224,
-1.0032e-05,2.10212e-06,-2.09428e-05,0.00027681,0,0.000303413,
-1.00164e-05,7.27829e-06,-1.81621e-05,0.000188421,0,0.000210829,
-9.81705e-06,2.66187e-05,-1.64216e-05,0.000103648,0,0.000117845,
-9.68926e-06,-6.34723e-06,-1.59205e-05,-1.83741e-05,0,-1.30698e-05,
-1.02607e-05,-8.87098e-05,-1.70949e-05,-0.00017583,0,-0.000178558,
-1.20944e-05,-0.000213823,-2.04206e-05,-0.000376876,0,-0.000387029,
-1.55776e-05,-0.000361056,-2.64006e-05,-0.000617838,0,-0.00063606,
-2.0905e-05,-0.000519685,-3.55121e-05,-0.000898237,0,-0.00092645,
-2.81597e-05,-0.000682113,-4.8192e-05,-0.00121197,0,-0.00125281,
-3.74137e-05,-0.00085334,-6.48411e-05,-0.00155926,0,-0.00161542,
-4.87667e-05,-0.00103277,-8.58157e-05,-0.0019325,0,-0.00200623,
-6.26668e-05,-0.0012758,-0.000111767,-0.00238822,0,-0.00248142,
-7.86616e-05,-0.0013886,-0.000142428,-0.00271756,0,-0.00283185,
-9.49745e-05,-0.00134024,-0.000175749,-0.00283258,0,-0.00296654,
-0.000110302,-0.00123165,-0.000209445,-0.00278218,0,-0.00292949,
-0.000123658,-0.00101777,-0.000241094,-0.0024939,0,-0.00264437,
-0.00013496,-0.000883728,-0.000269031,-0.00216604,0,-0.00230775,
-0.000146383,-0.00101739,-0.00029449,-0.00208113,0,-0.00220584,
-0.000158976,-0.00107128,-0.00031887,-0.00198496,0,-0.0020929,
-0.00016995,-0.000762272,-0.00034015,-0.001564,0,-0.00165939,
-0.000175357,-0.000165295,-0.000354148,-0.000773,0,-0.000854803,
-0.000174217,0.000325614,-0.000358359,6.41633e-05,0,5.58107e-06,
-0.000168469,0.000614715,-0.000353092,0.000804766,0,0.000781338,
-0.000160936,0.000645442,-0.000340577,0.00127239,0,0.00129029,
-0.000155002,0.000375457,-0.000325273,0.00127315,0,0.00132712,
-0.000153308,-4.39074e-05,-0.000312591,0.000840873,0,0.000912809,
-0.000154923,-0.00018947,-0.000305055,0.000420289,0,0.000485346,
-0.000155223,0.000136332,-0.00030015,0.000403586,0,0.000443831,
-0.000151774,0.000414846,-0.000294938,0.000469046,0,0.000483501,
-0.000145635,0.000579846,-0.000288466,0.000610023,0,0.000610296,
-0.000137766,0.000706818,-0.000279514,0.000879235,0,0.000880966,
-0.000127855,0.000922965,-0.000266035,0.00136188,0,0.00137924,
-0.000115345,0.0011468,-0.000246226,0.00193263,0,0.0019766,
-0.000102565,0.000994676,-0.000222007,0.00209761,0,0.00217307,
-9.27055e-05,0.000681232,-0.000197858,0.00192463,0,0.00202469,
-8.56819e-05,0.000520789,-0.000176195,0.00168719,0,0.00179529,
-7.99473e-05,0.000455439,-0.00015773,0.0013946,0,0.00149351,
-7.46371e-05,0.000436367,-0.000142832,0.00109375,0,0.00117206,
-7.001e-05,0.000335143,-0.000131948,0.000725556,0,0.000779314,
-6.71261e-05,0.000145442,-0.000125812,0.000301664,0,0.000331614,
-6.69866e-05,-0.000118714,-0.0001251,-0.000178584,0,-0.000170559,
-6.83592e-05,-0.000118144,-0.000128332,-0.000356528,0,-0.000368451,
-6.80613e-05,0.00014287,-0.00013139,-0.00015212,0,-0.000177565,
-6.43279e-05,0.000447856,-0.000130623,0.000277413,0,0.000251487,
-5.82388e-05,0.000548039,-0.000125066,0.00064341,0,0.000632229,
-5.15003e-05,0.000570788,-0.000115355,0.000969127,0,0.000982565,
-4.43813e-05,0.000620481,-0.000101825,0.00128069,0,0.00132076,
-3.61868e-05,0.000751045,-8.44756e-05,0.00160691,0,0.00167012,
-2.68464e-05,0.000814463,-6.40314e-05,0.00179779,0,0.00187868,
-1.75691e-05,0.000746286,-4.26153e-05,0.00177065,0,0.00186235,
-9.93916e-06,0.00054619,-2.30094e-05,0.00149837,0,0.00159189,
-5.66063e-06,0.000194483,-8.43384e-06,0.0009351,0,0.00101898,
-4.82595e-06,-3.58777e-05,-6.25012e-07,0.000372885,0,0.000434458,
-5.13012e-06,-1.6234e-05,1.8407e-06,4.47933e-05,0,7.5971e-05,
-4.81994e-06,5.22057e-05,1.25506e-06,-0.000137533,0,-0.000135324,
-3.0272e-06,0.000219688,6.64787e-08,-5.88785e-05,0,-7.58245e-05,
5.55213e-07,0.000351221,6.72582e-07,0.000158211,0,0.000136948,
5.77116e-06,0.000497004,4.78574e-06,0.000522994,0,0.000512105,
1.22784e-05,0.000577854,1.32946e-05,0.000889523,0,0.000899882,
1.81736e-05,0.000416733,2.44903e-05,0.000971728,0,0.00100692,
2.13415e-05,0.000139828,3.50217e-05,0.000781869,0,0.000835123,
2.06602e-05,-0.000215942,4.14899e-05,0.000298758,0,0.000354721,
1.54038e-05,-0.000622016,4.05354e-05,-0.000450973,0,-0.000411854,
7.53719e-06,-0.000676432,3.19878e-05,-0.000964657,0,-0.00095966,
1.10712e-06,-0.000415773,1.96655e-05,-0.00108178,0,-0.00111597,
-2.14775e-06,-0.000163055,7.26471e-06,-0.000982065,0,-0.0010448,
-2.86081e-06,8.44448e-06,-2.94666e-06,-0.000721522,0,-0.000793069,
-1.7889e-06,0.000143663,-9.15013e-06,-0.000317593,0,-0.000377959,
5.97717e-07,0.000241319,-1.02044e-05,0.000134965,0,0.000100178,
3.97401e-06,0.000321368,-5.97009e-06,0.000563893,0,0.000560955,
8.69064e-06,0.000469567,3.45733e-06,0.00100155,0,0.00102946,
1.54365e-05,0.000659657,1.79852e-05,0.00141518,0,0.00146925,
2.5199e-05,0.000964793,3.79543e-05,0.00190901,0,0.00198452,
3.84195e-05,0.001233,6.36494e-05,0.00236944,0,0.00246451,
5.41401e-05,0.00138506,9.41794e-05,0.00271487,0,0.00282943,
7.16393e-05,0.00153077,0.000128719,0.00303798,0,0.00317137,
9.04991e-05,0.0016153,0.000166595,0.00327143,0,0.00342201,
0.000109392,0.00154499,0.000205963,0.00328815,0,0.00345233,
0.000127011,0.00140831,0.00024453,0.00313963,0,0.0033105,
0.000142911,0.00125886,0.000280599,0.00287396,0,0.00304234,
0.000158001,0.00126208,0.000314038,0.0027024,0,0.00285995,
0.000173587,0.00133038,0.000345926,0.00261512,0,0.00275865,
0.000190368,0.00145231,0.000377569,0.00265999,0,0.00279241,
0.000207707,0.0014278,0.000409381,0.0026417,0,0.00276989,
0.000222855,0.00110673,0.000439185,0.00232568,0,0.00245429,
0.000233076,0.000624482,0.000463507,0.00173037,0,0.00185568,
0.000236601,4.28062e-06,0.000478635,0.000797148,0,0.000906311,
0.000233741,-0.000447291,0.000482383,-0.000162279,0,-8.73488e-05,
0.00022621,-0.000789391,0.000474678,-0.0011099,0,-0.00108417,
0.000215203,-0.00104358,0.000456213,-0.00195577,0,-0.00198586,
0.000201792,-0.00120489,0.000428824,-0.00259941,0,-0.00268243,
0.000186847,-0.00130765,0.000395086,-0.00301721,0,-0.00314237,
0.000171358,-0.00130072,0.00035814,-0.00313761,0,-0.0032895,
0.000157095,-0.00110895,0.000322066,-0.00287606,0,-0.00303705,
0.000145671,-0.000827385,0.000290831,-0.00233467,0,-0.00248625,
0.000137227,-0.000601612,0.000266579,-0.0017149,0,-0.0018406,
0.000131596,-0.000349035,0.000250261,-0.00101365,0,-0.00110274,
0.000128265,-0.000203971,0.000241566,-0.000443775,0,-0.000492396,
0.000126785,-3.41993e-05,0.000239335,6.5156e-05,0,5.37866e-05,
0.000126748,4.32789e-05,0.000241963,0.000368304,0,0.000386363,
0.000126692,-3.00158e-05,0.000246451,0.00037816,0,0.000414521,
0.000124619,-0.000284865,0.000248914,3.41564e-05,0,7.46493e-05,
0.00011928,-0.000574947,0.000245969,-0.000519781,0,-0.000491485,
0.000110243,-0.000905905,0.000235296,-0.00125099,0,-0.0012502,
9.90315e-05,-0.000959642,0.000217275,-0.0017438,0,-0.00178097,
8.82145e-05,-0.00086135,0.000194879,-0.00198237,0,-0.00205735,
7.88537e-05,-0.000728013,0.000170985,-0.00199696,0,-0.00209882,
7.12365e-05,-0.00057285,0.0001483,-0.00178488,0,-0.00189661,
6.59155e-05,-0.00034356,0.000129701,-0.00131943,0,-0.00142299,
6.33936e-05,-9.90907e-05,0.000117573,-0.000709075,0,-0.000788788,
6.14919e-05,-0.000212258,0.000110673,-0.000448092,0,-0.000494798,
5.74645e-05,-0.000432813,0.000105372,-0.000439776,0,-0.000456848,
5.01449e-05,-0.000748029,9.82e-05,-0.000755338,0,-0.000757434,
3.89206e-05,-0.00108243,8.56363e-05,-0.00133366,0,-0.00134175,
2.39427e-05,-0.00138285,6.51869e-05,-0.00206593,0,-0.00210087,
6.87246e-06,-0.00145502,3.69307e-05,-0.00263363,0,-0.00270976,
-1.00889e-05,-0.00138759,3.24794e-06,-0.00297209,0,-0.00309162,
-2.54303e-05,-0.00120219,-3.25575e-05,-0.00299136,0,-0.00314403,
-3.82241e-05,-0.000969183,-6.67941e-05,-0.00271544,0,-0.00288224,
-4.78505e-05,-0.000673036,-9.59287e-05,-0.00214557,0,-0.00230447,
-5.36183e-05,-0.000319805,-0.000116789,-0.00133999,0,-0.00147075,
-5.49308e-05,7.81511e-05,-0.000127037,-0.000379024,0,-0.000466146,
-5.06639e-05,0.000613166,-0.000124559,0.000779545,0,0.000746025,
-4.10188e-05,0.000988564,-0.000109114,0.00178201,0,0.00180736,
-2.84995e-05,0.00111295,-8.37834e-05,0.00242933,0,0.00251128,
-1.55386e-05,0.00107808,-5.28966e-05,0.00271206,0,0.0028386,
-4.94708e-06,0.000736113,-2.21905e-05,0.00240488,0,0.00255544,
1.7919e-06,0.000433232,3.24249e-06,0.00183901,0,0.00198693,
4.51646e-06,5.94914e-05,2.00728e-05,0.00097561,0,0.00109551,
3.77062e-06,-0.000166361,2.67453e-05,0.000148229,0,0.000221424,
2.22882e-06,-0.00010445,2.5601e-05,-0.000328489,0,-0.000308278,
9.4025e-07,-0.000135241,1.93328e-05,-0.000709279,0,-0.000733758,
-1.38313e-06,-0.000273941,8.99613e-06,-0.00101012,0,-0.00106364,
-5.63424e-06,-0.000447824,-4.3875e-06,-0.00121955,0,-0.00128718,
-1.08037e-05,-0.000427291,-1.86084e-05,-0.00115141,0,-0.00122235,
-1.46944e-05,-0.000238407,-3.04693e-05,-0.000828046,0,-0.000893454,
-1.71626e-05,-0.000180979,-3.88576e-05,-0.000573797,0,-0.000625702,
-2.00869e-05,-0.000298655,-4.5386e-05,-0.000517533,0,-0.000552643,
-2.47994e-05,-0.000468379,-5.2179e-05,-0.00061592,0,-0.00063833,
-3.20977e-05,-0.000722019,-6.1543e-05,-0.000943148,0,-0.000962942,
-4.23394e-05,-0.000960302,-7.56375e-05,-0.00140147,0,-0.0014319,
-5.56786e-05,-0.00124162,-9.61787e-05,-0.00201535,0,-0.00206902,
-7.15199e-05,-0.00139068,-0.000123589,-0.00254546,0,-0.00263149,
-8.75528e-05,-0.00129533,-0.000155494,-0.00276576,0,-0.00288576,
-0.000102078,-0.00115165,-0.00018875,-0.00277376,0,-0.00291936,
-0.000114584,-0.000963582,-0.000220644,-0.00254256,0,-0.00269859,
-0.000124781,-0.000763657,-0.000248621,-0.00212438,0,-0.00227365,
-0.000132874,-0.000602903,-0.000271124,-0.00163257,0,-0.00176043,
-0.000138891,-0.000409135,-0.000287276,-0.00106674,0,-0.00116417,
-0.000142273,-0.000159091,-0.000296325,-0.000448702,0,-0.000512184,
-0.000142194,0.00016752,-0.000297602,0.000228932,0,0.00019957,
-0.000138688,0.000416461,-0.000291371,0.000803021,0,0.000806603,
-0.000132877,0.000558279,-0.00027924,0.00121333,0,0.00124668,
-0.000125669,0.000653077,-0.000262974,0.00149397,0,0.00155121,
-0.000117637,0.000697557,-0.000244191,0.00163451,0,0.00170801,
-0.000108753,0.000790153,-0.000223863,0.00175264,0,0.00183466,
-9.87356e-05,0.000881626,-0.000202316,0.00183852,0,0.00192368,
-8.78676e-05,0.000929662,-0.00018003,0.0018758,0,0.00196161,
-7.68944e-05,0.000900872,-0.000157779,0.00183296,0,0.00191857,
-6.65732e-05,0.000823607,-0.000136436,0.00172464,0,0.00180904,
-5.74e-05,0.000711928,-0.000116787,0.00155133,0,0.00163246,
-4.87815e-05,0.000724962,-9.85688e-05,0.0014865,0,0.00156195,
-3.94409e-05,0.000824556,-8.04265e-05,0.00153799,0,0.0016078,
-2.85862e-05,0.000971598,-6.09672e-05,0.00170467,0,0.00177256,
-1.56606e-05,0.00116615,-3.86871e-05,0.00200636,0,0.00207895,
-5.30178e-07,0.00134111,-1.24054e-05,0.00237003,0,0.00245522,
1.59279e-05,0.00139738,1.77407e-05,0.00264978,0,0.00275384,
3.26327e-05,0.00139195,5.06836e-05,0.00283676,0,0.00296118,
4.98006e-05,0.00147489,8.604e-05,0.00305309,0,0.00319474,
6.8684e-05,0.00167138,0.000124479,0.00335103,0,0.00350592,
9.03757e-05,0.00193538,0.000166997,0.00373269,0,0.00389951,
0.000115394,0.00222079,0.000214548,0.00418868,0,0.00436989,
0.000143885,0.00251259,0.000268016,0.00471757,0,0.00491825,
0.000174766,0.00262903,0.000326982,0.00510443,0,0.00532975,
0.00020622,0.00262054,0.000389588,0.00532502,0,0.0055758,
0.000234986,0.00220745,0.000451473,0.00498763,0,0.00525714,
0.000258357,0.00173266,0.000507385,0.00433445,0,0.00460548,
0.00027655,0.00133877,0.000554479,0.00352249,0,0.00377259,
0.000289708,0.000885933,0.000590455,0.00248491,0,0.00269401,
0.000298824,0.000642801,0.000614896,0.00160103,0,0.00175583,
0.000305846,0.0005163,0.000629947,0.000918325,0,0.00101687,
0.000311404,0.000388861,0.000637828,0.000402869,0,0.000454064,
0.000314645,0.000135435,0.000639754,-7.71902e-05,0,-5.91702e-05,
0.000314667,-0.000139139,0.000636388,-0.000481128,0,-0.000483832,
0.000311125,-0.000448091,0.000628134,-0.000892266,0,-0.000908398,
0.000306411,-0.000347975,0.000617584,-0.000864675,0,-0.000891071,
0.000304237,-3.85316e-05,0.00060932,-0.000513518,0,-0.000543739,
0.000306251,0.000343065,0.000606716,7.52639e-05,0,5.33299e-05,
0.000311839,0.000566941,0.00061107,0.00064363,0,0.000644309,
0.000317824,0.000436757,0.000620154,0.000863609,0,0.000895667,
0.000321621,0.000221283,0.000630498,0.000856406,0,0.000916385,
0.000322305,-7.05922e-05,0.000638971,0.000555986,0,0.000629802,
0.000319512,-0.000358895,0.000642497,3.61535e-05,0,0.000104198,
0.000313444,-0.000625004,0.000638901,-0.000627567,0,-0.000584221,
0.000305886,-0.000631823,0.000628626,-0.00107627,0,-0.00107005,
0.000298742,-0.00057448,0.00061394,-0.00136467,0,-0.00139622,
0.000292418,-0.000504515,0.000596903,-0.00147122,0,-0.00153088,
0.000286808,-0.000455259,0.000579535,-0.0014233,0,-0.00149616,
0.000281437,-0.0004563,0.000563212,-0.00129951,0,-0.00137105,
0.000275274,-0.000572044,0.00054792,-0.00125213,0,-0.00131294,
0.000267665,-0.000687168,0.000532921,-0.00124985,0,-0.00129826,
0.000258705,-0.000792087,0.000517483,-0.00132359,0,-0.00136411,
0.000248758,-0.000853137,0.000500898,-0.00143934,0,-0.00147938,
0.000238755,-0.000810017,0.000483283,-0.0014946,0,-0.00154069,
0.000229567,-0.00072561,0.000465343,-0.00149378,0,-0.00154835,
0.000221415,-0.000641989,0.000447729,-0.00144114,0,-0.00150218,
0.000214282,-0.000557415,0.000431147,-0.00132314,0,-0.00138586,
0.000207805,-0.000528495,0.000415946,-0.0012118,0,-0.00127086,
0.00020126,-0.000562011,0.000401764,-0.00115368,0,-0.00120571,
0.000194577,-0.000549746,0.000388432,-0.00106956,0,-0.00111432,
0.000188797,-0.000416259,0.000376792,-0.000871792,0,-0.00091028,
0.000185234,-0.000187547,0.00036829,-0.000547126,0,-0.000578535,
0.000185172,0.000158511,0.000364856,-2.87102e-05,0,-4.8761e-05,
0.000189406,0.000525383,0.000368405,0.000614528,0,0.00061375,
0.000198439,0.000956552,0.000380701,0.00142716,0,0.00145528,
0.000209339,0.000866566,0.00039968,0.00172837,0,0.00179263,
0.000217779,0.00057144,0.000420029,0.0016587,0,0.00175447,
0.000222945,0.000327565,0.00043836,0.00139687,0,0.00150759,
0.000224935,4.12251e-05,0.000451897,0.000864128,0,0.000968722,
0.000223693,-0.000220772,0.000458161,0.000187897,0,0.000266754,
0.000219907,-0.000398934,0.000456403,-0.000471423,0,-0.000431599,
0.000215212,-0.000394208,0.000448185,-0.000890014,0,-0.000892767,
0.000210148,-0.000467299,0.000435336,-0.00124572,0,-0.00128426,
0.000203803,-0.00060525,0.000418657,-0.00153106,0,-0.00159381,
0.000195468,-0.000791297,0.000398794,-0.00177794,0,-0.00185422,
0.000184881,-0.000973361,0.000376169,-0.00199196,0,-0.00207525,
0.000172819,-0.00103701,0.000351702,-0.0020852,0,-0.00217304,
0.000161164,-0.000913484,0.000327409,-0.00196354,0,-0.00205431,
0.000152054,-0.000623982,0.000306085,-0.00159202,0,-0.0016811,
0.00014673,-0.000287497,0.000290259,-0.00104974,0,-0.00112811,
